"Abandoned Camp","Abandoned Vehicle","Active Camp","Camp","Daily Activities","Individual","Matches Homeless/Encampment Filter","Mental Health Crisis","Neutral Presence","Transient Camp","Using Drugs","Vehicle","annotation_id","annotator","camp_sub","created_at","date","description","geometry","id","individual_sub","lead_time","overall","parent","record_id","updated_at","vehicle_sub"
False,False,False,True,False,False,True,False,False,True,False,False,468,"1","Transient Camp","2025-03-08T20:11:39.432783Z","2023-04-30 20:51:00+00:00","Transient camped in front of dental office","POINT (-117.0397318 32.6766441318804)",938,"",3.924,"Homeless","Camp",17915,"2025-03-08T20:11:39.432808Z",""
False,False,False,True,False,False,True,False,False,False,False,False,469,"1","","2025-03-08T20:11:43.263689Z","2022-05-22 07:48:00","Homeless Encampment under 163 in Mission Valley","POINT (-117.162110944 32.76645975)",939,"",2.427,"Homeless","Camp",23540,"2025-03-08T20:11:43.263712Z",""
False,False,False,True,False,True,True,False,False,False,False,False,470,"1","","2025-03-08T20:11:53.733009Z","2020-06-13 00:09:00","Homeless person clearly under the influence harassing tenants from an encampment created in the alley, blocking traffic and spreading trash everywhere.","POINT (-117.05023751 32.76920448)",940,"Using Drugs",8.932,"Homeless","Individual",10045,"2025-03-08T20:11:53.733032Z",""
False,False,False,True,False,False,True,False,False,False,False,False,471,"1","","2025-03-08T20:12:02.375558Z","2021-05-13 19:46:00","Homeless are still here leaving trash problem has not been resolved. Keep coming to this location we keep reporting please remove them permanently thank you","POINT (-117.157921158 32.710970762)",941,"",7.33,"Homeless","",14920,"2025-03-08T20:12:02.375586Z",""
False,False,False,True,False,False,True,False,False,False,False,False,472,"1","","2025-03-08T20:12:05.492526Z","2022-11-28 12:30:00","Homeless digging holes","POINT (-117.069016667 32.5731916670001)",942,"",2.015,"Homeless","",52646,"2025-03-08T20:12:05.492556Z",""
False,False,False,True,False,False,True,False,False,False,False,False,473,"1","","2025-03-08T20:12:08.604197Z","2023-11-07 16:51:00+00:00","Homeless Encampment","POINT (-117.1527603 32.7109287282501)",943,"",1.75,"Homeless","Camp",55210,"2025-03-08T20:12:08.604414Z",""
False,False,False,True,False,False,True,False,False,False,False,False,474,"1","Active Camp","2025-03-08T20:12:12.924844Z","2023-10-02 01:09:00+00:00","Encampment back with furniture","POINT (-117.1623385 32.7081182697059)",944,"",2.372,"Homeless","Camp",48532,"2025-03-08T20:12:12.924886Z",""
False,False,False,True,False,False,True,False,False,False,False,False,475,"1","Active Camp","2025-03-08T20:12:16.867513Z","2020-10-08 15:21:00","Homeless encampment fire under tree.  Rp is sdfd.","POINT (-117.034181803 32.5445561280001)",945,"",2.767,"Homeless","Camp",20447,"2025-03-08T20:12:16.867540Z",""
False,False,False,True,False,False,True,False,False,False,False,False,476,"1","","2025-03-08T20:12:19.626019Z","2021-10-13 13:46:00","Encampment","POINT (-117.158298789 32.7110519080001)",946,"",1.418,"Homeless","Camp",31000,"2025-03-08T20:12:19.626044Z",""
False,False,False,True,False,False,True,False,False,False,False,False,477,"1","","2025-03-08T20:12:23.479206Z","2022-06-05 11:43:00","Homeless encampment / bicycle chopshop","POINT (-117.1119695 32.7440250000001)",947,"",1.875,"Homeless","Camp",24688,"2025-03-08T20:12:23.479236Z",""
False,False,False,True,False,False,True,False,False,False,False,False,478,"1","Active Camp","2025-03-08T20:12:27.146017Z","2020-03-09 10:16:00","Beach camping for more than 5 days","POINT (-117.23562 32.78007833)",948,"",2.178,"Homeless","Camp",2020,"2025-03-08T20:12:27.146043Z",""
False,False,False,True,False,False,True,False,False,False,False,False,479,"1","","2025-03-08T20:12:30.173269Z","2023-03-16 17:51:00+00:00","Homeless encampment","POINT (-117.1340312 32.7223639748366)",949,"",1.752,"Homeless","Camp",10282,"2025-03-08T20:12:30.173293Z",""
False,False,False,True,False,False,True,False,False,False,False,False,480,"1","","2025-03-08T20:12:41.831850Z","2020-09-09 17:07:00","Countless homeless passed out daily in our park.","POINT (-117.15933333 32.74017167)",950,"Neutral Presence",9.976,"Homeless","Individual",17751,"2025-03-08T20:12:41.831879Z",""
False,False,False,True,False,False,True,False,False,False,False,False,481,"1","","2025-03-08T20:12:44.882990Z","2023-03-08 23:03:00+00:00","Homeless encampments","POINT (-117.157187 32.713716068036)",951,"",1.941,"Homeless","Camp",9797,"2025-03-08T20:12:44.883041Z",""
False,False,False,True,False,False,True,False,False,False,False,False,482,"1","","2025-03-08T20:12:48.631598Z","2023-09-03 02:07:00+00:00","Multiple homeless encampments","POINT (-117.1086061 32.7533002592512)",952,"",2.462,"Homeless","Camp",42630,"2025-03-08T20:12:48.631654Z",""
False,False,False,True,False,False,True,False,False,False,True,False,483,"1","Active Camp","2025-03-08T20:12:56.639004Z","2023-12-07 22:02:00+00:00","Homeless encampment refusing to relocate, drug use","POINT (-117.1552124 32.7125583266691)",953,"Using Drugs",5.976,"Homeless","Camp",61208,"2025-03-08T20:12:56.639034Z",""
False,False,False,True,False,False,True,False,False,False,False,False,484,"1","","2025-03-08T20:12:59.623346Z","2021-10-23 22:22:00","Homeless  encampment","POINT (-117.169633333 32.715733333)",954,"",1.46,"Homeless","Camp",31579,"2025-03-08T20:12:59.623369Z",""
False,False,False,True,False,False,True,False,False,False,False,True,485,"1","","2025-03-08T20:13:06.902501Z","2023-03-03 14:15:00+00:00","Two white camper vans and silver sedan camping on Upas in between Mississippi and Louisiana. These vehicles are regularly camping here.","POINT (-117.1406622 32.7409217717354)",955,"",5.483,"Homeless","Vehicle",8704,"2025-03-08T20:13:06.902527Z",""
False,False,False,True,False,False,True,False,False,False,False,False,486,"1","Active Camp","2025-03-08T20:13:10.485878Z","2020-07-07 12:29:00","Homeless encampment fire under bridge.  Rp is sdfd.","POINT (-117.103088088 32.790186116)",956,"",2.334,"Homeless","Camp",13333,"2025-03-08T20:13:10.485905Z",""
False,False,False,True,False,False,True,False,False,False,False,False,487,"1","Active Camp","2025-03-08T20:13:13.396770Z","2022-09-05 06:33:00","Homeless are trashing the side wall and streets.","POINT (-117.158256572 32.714229373)",957,"",3.2359999999999998,"Homeless","Camp",40252,"2025-03-08T20:13:18.188554Z",""
False,False,False,True,False,True,True,False,False,False,False,False,488,"1","","2025-03-08T20:13:24.413312Z","2023-07-13 03:13:00+00:00","Wellness check on homeless person","POINT (-117.1212902 32.7634256094503)",958,"",5.134,"Homeless","Individual",31036,"2025-03-08T20:13:24.413339Z",""
False,False,False,True,False,False,True,False,False,False,False,False,377,"1","Active Camp","2025-03-08T19:58:46.567996Z","2023-10-04 15:55:00+00:00","20+ homeless encampments. It?s never ending. When will any of this be addressed?? It has turned into a campground for homeless and it?s disappointing to see that it?s happening every single day. 20+!!!! Some of these people have been here for MONTHS.","POINT (-117.2529221 32.7480139518398)",959,"",8.739,"Homeless","Camp",48543,"2025-03-08T19:58:46.568023Z",""
False,False,False,True,False,False,True,False,False,False,False,False,378,"1","","2025-03-08T19:58:50.240204Z","2021-09-13 09:59:00","Homeless camp on beach","POINT (-117.257659278 32.797843764)",960,"",2.163,"Homeless","Camp",27909,"2025-03-08T19:58:50.240651Z",""
False,False,False,True,False,False,True,False,False,False,False,False,379,"1","","2025-03-08T19:58:54.838838Z","2019-01-08 16:54:00","It appears that a homeless encampment is being established on the creek embankment.","POINT (-117.0801207 32.74343)",961,"",2.907,"Homeless","Camp",1179,"2025-03-08T19:58:54.838865Z",""
False,False,False,True,False,False,True,False,True,False,False,False,380,"1","Abandoned Camp","2025-03-08T19:59:02.142930Z","2022-01-28 11:09:00","Tons of trash, litter, abanded camps / sleeping bags up and down 14th st on the west side of the street on the sidewalk. Problem gets worse every week","POINT (-117.15191065 32.7071363370001)",962,"",4.837,"Homeless","Camp",4170,"2025-03-08T19:59:02.142953Z",""
False,False,False,True,False,False,True,False,False,False,False,False,381,"1","","2025-03-08T19:59:06.557209Z","2019-12-21 11:10:00","Homeless encampment on private property and on border of elementary school","POINT (-117.1284239 32.75452992)",963,"",2.891,"Homeless","Camp",990,"2025-03-08T19:59:06.557245Z",""
False,False,False,True,False,False,True,False,False,False,False,False,382,"1","","2025-03-08T19:59:09.837551Z","2023-04-18 21:16:00+00:00","Encampments","POINT (-117.1501358 32.7114655130674)",964,"",1.731,"Homeless","Camp",15403,"2025-03-08T19:59:09.837573Z",""
False,False,False,True,False,False,True,False,False,False,False,False,383,"1","","2025-03-08T19:59:14.196511Z","2023-07-28 20:28:00+00:00","Homeless camps. 2 camps blocking sidewalk and street parking (32.7580572, -117.2140142)","POINT (-117.2135038 32.7581443030437)",965,"",2.864,"Homeless","Camp",34482,"2025-03-08T19:59:14.196535Z",""
False,False,False,True,False,False,True,False,False,False,False,False,384,"1","Active Camp","2025-03-08T19:59:19.119804Z","2021-03-16 07:10:00","Big homeless tent. Been there for a couple of days","POINT (-117.15496956 32.719912289)",966,"",2.937,"Homeless","Camp",8034,"2025-03-08T19:59:19.119843Z",""
False,False,False,True,False,False,True,False,False,False,False,False,385,"1","","2025-03-08T19:59:23.836950Z","2022-04-10 14:16:00","Homeless encampments","POINT (-117.157921158 32.710970762)",967,"",2.718,"Homeless","Camp",15269,"2025-03-08T19:59:23.836974Z",""
False,False,False,True,False,False,True,False,False,False,False,False,386,"1","","2025-03-08T19:59:27.352604Z","2023-11-15 22:54:00+00:00","Encampment","POINT (-117.158114 32.7244052757458)",968,"",2.009,"Homeless","Camp",57744,"2025-03-08T19:59:27.352630Z",""
False,False,True,True,False,False,True,False,False,False,False,False,387,"1","Active Camp","2025-03-08T19:59:34.040251Z","2020-05-27 21:10:00","Encampment set up that uses the plug outlet from the light.","POINT (-117.1570445 32.7177083330001)",969,"",7.502000000000001,"Homeless","Camp",8624,"2025-03-08T19:59:40.362192Z",""
False,False,False,True,False,False,True,False,False,False,False,False,388,"1","Active Camp","2025-03-08T19:59:45.179955Z","2022-11-10 21:05:00","2 Month Encampment","POINT (-117.25196249 32.767744892)",970,"",2.628,"Homeless","Camp",50318,"2025-03-08T19:59:45.179979Z",""
False,False,False,True,False,False,True,False,False,False,False,False,389,"1","Active Camp","2025-03-08T19:59:50.885399Z","2023-07-10 19:18:00+00:00","5 tents went up overnight under the San Diego freeway on Washington north side of the underpass, want to shut down the encampment before it becomes a larger concern for safety.","POINT (-117.1816296 32.7433427)",971,"",4.072,"Homeless","Camp",30300,"2025-03-08T19:59:50.885423Z",""
False,False,False,True,False,False,True,False,False,False,False,False,390,"1","","2025-03-08T19:59:54.374999Z","2022-09-25 17:28:00","Homeless encampment","POINT (-117.066849298 32.760030016)",972,"",1.801,"Homeless","Camp",42312,"2025-03-08T19:59:54.375035Z",""
False,False,False,True,False,False,True,False,False,False,False,False,391,"1","","2025-03-08T19:59:58.049355Z","2022-06-30 16:51:00","Homeless camp","POINT (-117.1629025 32.766210329)",973,"",2.156,"Homeless","Camp",28529,"2025-03-08T19:59:58.049393Z",""
False,False,False,True,False,False,True,False,False,False,False,False,392,"1","Active Camp","2025-03-08T20:00:07.782247Z","2021-10-08 15:50:00","There is a homeless encampment behind the bush hedges along the fence of several residential homes. Difficult to notice unless you see someone sneak behind these hedges, which I have while driving by on more than one occasion. This area of Mira Mesa is h","POINT (-117.1487044 32.9122766)",974,"",8.147,"Homeless","Camp",1997,"2025-03-08T20:00:07.782270Z",""
False,False,True,True,False,False,True,False,True,False,False,False,393,"1","Abandoned Camp","2025-03-08T20:00:31.973288Z","2020-03-03 10:30:00","Ref:  SDPD and Env Serv.  S Shores Park.  Mission Bay.  404 Sea World Dr.  Encampment in trees behind launch sign on the right side of ramp.  Days now according to Ground Mtnc staff.  No one present when approached.","POINT (-117.217843 32.7637810000001)",975,"",19.7,"Homeless","Camp",2562,"2025-03-08T20:00:31.973322Z",""
True,True,False,True,False,True,True,False,False,False,False,False,394,"1","Active Camp","2025-03-08T20:00:40.681482Z","2021-01-20 09:52:00","Individual Camping on sixth and G northwest side leaving property unattended spilling paint on sidewalk creating a very unsanitary environment on block need items tagged and removed by Environmental Services","POINT (-117.159290013 32.7126780720001)",976,"",5.885,"Homeless","Camp",2691,"2025-03-08T20:00:40.681508Z",""
False,False,False,True,False,False,True,False,False,False,False,False,395,"1","Active Camp","2025-03-08T20:00:52.565084Z","2020-11-02 15:03:00","Homeless encampment in the sidewalk located across from a Senior residence with 200 vulnerable Seniors.  These people defecate, urinate and leave filthy trash all over the neighborhood.  The units clean it up and as soon as they leave these people return","POINT (-117.16339253 32.7205905500001)",977,"",10.13,"Homeless","Camp",22968,"2025-03-08T20:00:52.565108Z",""
False,False,False,True,False,False,True,False,True,False,False,False,396,"1","Active Camp","2025-03-08T20:00:58.136052Z","2020-10-06 13:42:00","Homeless encampment on Cartagena Drive blocking entire sidewalk, preventing pedestrian use; between University and Malcolm. Long boxes for lodging, personal belongings scattered, and sleeping bodies all day (2 adults).","POINT (-117.062366996 32.7541698140001)",978,"",3.991,"Homeless","Camp",21395,"2025-03-08T20:00:58.136075Z",""
False,False,False,True,False,False,True,False,False,False,False,False,397,"1","","2025-03-08T20:01:02.253090Z","2021-04-17 15:15:00","Homeless encampment / (Watermark Condos)","POINT (-117.167522885 32.711588224)",979,"",2.483,"Homeless","Camp",10786,"2025-03-08T20:01:02.253126Z",""
False,False,False,True,False,False,True,False,False,False,False,False,398,"1","","2025-03-08T20:01:06.322089Z","2023-01-04 04:39:00+00:00","Tent blocking Sidwwalk next to smart and final","POINT (-117.1509223 32.7126657824551)",980,"",2.449,"Homeless","Camp",392,"2025-03-08T20:01:06.322110Z",""
False,False,False,True,False,False,True,False,False,False,False,False,399,"1","","2025-03-08T20:01:10.371604Z","2023-07-07 11:37:00+00:00","Encampments, 800 E, North","POINT (-117.1575445 32.7147260024603)",981,"",2.182,"Homeless","Camp",30915,"2025-03-08T20:01:10.371630Z",""
False,False,False,True,False,False,True,False,False,False,False,False,400,"1","","2025-03-08T20:01:15.224435Z","2021-08-19 11:37:00","Illegal encampment","POINT (-117.242605537 32.758314952)",982,"",2.812,"Homeless","Camp",25588,"2025-03-08T20:01:15.224459Z",""
False,False,False,True,False,False,True,False,False,False,False,False,401,"1","Active Camp","2025-03-08T20:01:22.262291Z","2023-09-13 18:23:00+00:00","We need laws enforced. Illegal encampment had been here for months","POINT (-117.1605113 32.7457845736155)",983,"",4.847,"Homeless","Camp",44013,"2025-03-08T20:01:22.262314Z",""
False,False,False,True,True,False,True,False,False,False,True,False,402,"1","Active Camp","2025-03-08T20:01:29.997708Z","2023-06-23 01:24:00+00:00","There are chronic homeless encampments against/along/near the rear property fence of Ballpark Place apartments at approximately 254 17th street. This residential property is exposed to urination, defecation, narcotics distribution and abuse, smoking, rotting trash, and disturbance of the peace (loud stereos, loud talking, barking dogs). Please see the attached photos for details. Please enforce municipal code 54.0110. https://www.sandiego.gov/department-document/tb-19-10-unauthorized-encroachments-prohibited-sdmc-540110","POINT (-117.1487755 32.7080170861638)",984,"",5.612,"Homeless","Camp",27524,"2025-03-08T20:01:29.997734Z",""
False,False,False,True,False,False,True,False,False,False,False,False,403,"1","","2025-03-08T20:01:33.655905Z","2021-06-04 06:27:00","Encampment / trash","POINT (-117.168055682 32.725595828)",985,"",1.984,"Homeless","Camp",17409,"2025-03-08T20:01:33.655944Z",""
False,False,False,True,False,False,True,False,False,False,False,False,404,"1","","2025-03-08T20:01:39.601485Z","2023-09-09 17:32:00+00:00","Homeless Camp under the Clairemont freeway bridge. the Camp is on Morena Blvd across then light rail station","POINT (-117.2059407 32.7907912526842)",986,"",4.391,"Homeless","Camp",43276,"2025-03-08T20:01:39.601509Z",""
False,False,False,True,False,False,True,False,False,False,False,False,405,"1","","2025-03-08T20:01:45.993937Z","2022-12-08 10:14:00","Encampment/trash in the bushes up the hill a bit and nearby two schools","POINT (-117.270941858 32.832563701)",987,"",4.653,"Homeless","Camp",54587,"2025-03-08T20:01:45.993964Z",""
False,False,False,True,False,False,True,False,False,False,False,False,406,"1","","2025-03-08T20:01:50.750908Z","2023-03-20 19:20:00+00:00","Homeless encampment","POINT (-117.1831087 32.823836)",988,"",2.275,"Homeless","Camp",11493,"2025-03-08T20:01:50.750931Z",""
False,False,False,True,False,False,True,False,False,False,False,False,489,"1","","2025-03-08T20:13:27.219646Z","2022-07-28 08:52:00","Encampment","POINT (-117.208941802 32.7841133860001)",989,"",1.606,"Homeless","Camp",33946,"2025-03-08T20:13:27.219674Z",""
False,False,False,True,False,False,True,False,False,False,False,False,490,"1","","2025-03-08T20:13:29.898104Z","2022-04-22 08:28:00","Homeless encampment","POINT (-117.125461668 32.692952227)",990,"",1.527,"Homeless","Camp",17637,"2025-03-08T20:13:29.898131Z",""
False,False,False,True,False,False,True,False,False,True,False,False,491,"1","Transient Camp","2025-03-08T20:13:36.478551Z","2021-05-24 13:59:00","Transient camping in narrow alley roadway. This is in alley side of listed address. Thanks for looking into.","POINT (-117.101078108 32.7544819870001)",991,"",4.62,"Homeless","Camp",14337,"2025-03-08T20:13:36.478588Z",""
False,False,False,True,False,False,True,False,False,False,False,False,492,"1","Active Camp","2025-03-08T20:13:41.572943Z","2022-01-04 15:02:00","Illegal camping with two pitbulls off leash","POINT (-117.246776431 32.754814606)",992,"",3.379,"Homeless","Camp",3078,"2025-03-08T20:13:41.572980Z",""
False,False,False,True,False,False,True,False,False,False,False,False,493,"1","","2025-03-08T20:13:44.271604Z","2023-09-30 20:10:00+00:00","Encampments","POINT (-117.1520583 32.705617402385)",993,"",1.49,"Homeless","Camp",48194,"2025-03-08T20:13:44.271632Z",""
False,False,False,True,False,False,True,False,False,False,False,False,494,"1","","2025-03-08T20:13:47.116096Z","2022-03-17 17:47:00","Homeless encampment","POINT (-117.091123886 32.5840660800001)",994,"",1.484,"Homeless","Camp",13221,"2025-03-08T20:13:47.116119Z",""
False,False,False,True,False,False,True,False,False,False,False,True,495,"1","Active Camp","2025-03-08T20:13:56.458190Z","2021-05-02 16:14:00","People living out of a van and tent on the street","POINT (-117.100613343 32.7279575860001)",995,"",12.055,"Homeless","Vehicle",13518,"2025-03-08T20:14:00.923214Z",""
False,False,False,True,False,False,True,False,False,False,True,False,496,"1","Active Camp","2025-03-08T20:14:18.521088Z","2021-05-27 13:06:00","Homeless encampment, drugs, trash across from fire station 10","POINT (-117.064287695 32.761595001)",996,"Using Drugs",16.219,"Homeless","Camp",15613,"2025-03-08T20:14:18.521117Z",""
False,False,True,True,False,False,True,True,True,False,False,False,497,"1","","2025-03-08T20:14:37.389570Z","2020-04-03 14:18:00","Numerous homeless individuals living land to the north of the Alfa Romeo dealership and businesses on Convoy Court east of the dealership. They present a burglary threat to nearby businesses. I have heard shouting and screaming from those residing up the","POINT (-117.151371707 32.835855511)",997,"Mental Health Crisis",17.506,"Homeless","Individual",4433,"2025-03-08T20:14:37.389599Z",""
False,False,False,True,False,False,True,False,False,True,False,False,498,"1","Transient Camp","2025-03-08T20:14:42.605695Z","2023-08-09 06:33:00+00:00","7th Street Transient Encampments","POINT (-117.1582668 32.7148614523286)",998,"",3.595,"Homeless","Camp",36387,"2025-03-08T20:14:42.605728Z",""
False,False,False,True,False,False,True,False,False,False,False,False,499,"1","","2025-03-08T20:14:46.380551Z","2022-03-24 18:12:00","Homeless Encampment","POINT (-117.125417062 32.693012781)",999,"",2.467,"Homeless","Camp",13235,"2025-03-08T20:14:46.380575Z",""
False,False,False,True,False,False,True,False,False,False,False,False,500,"1","","2025-03-08T20:14:49.441994Z","2023-01-26 15:52:00+00:00","Homeless incampment","POINT (-117.1155872 32.8123556019248)",1000,"",1.997,"Homeless","Camp",3753,"2025-03-08T20:14:49.442017Z",""
