x,y,service_request_id,service_request_parent_id,sap_notification_number,date_requested,case_age_days,case_record_type,service_name,service_name_detail,date_closed,status,lat,lng,street_address,zipcode,council_district,comm_plan_code,comm_plan_name,park_name,case_origin,referred,iamfloc,floc,public_description,ObjectId
-117.250545,32.7536078,4604412,,,2024/01/29 22:07:00+00,14,Neighborhood Policing,Encampment,,2024/02/12,Closed,32.7536078,-117.250545,"5174 W Point Loma Blvd, San Diego, CA 92107, USA",92107,2,23,Ocean Beach,,Web,,SS-028516-PV1,SS-028516-PV1,This is the second request we have made?this black van has been parked daily behind our duplex in the dog beach parking lot. A woman is living inside full time. She has been living in the van for several weeks here AT LEAST locence plate ca 6xfn353 ?VHO complaint.,6586
-117.2031643,32.79114892,4604418,4604400,,2024/01/29 22:08:00+00,10,Neighborhood Policing,Encampment,,2024/02/08,Closed,32.79114892,-117.2031643,2752 Denver Street,92117,2,6,Clairemont Mesa,,Mobile,,SS-009096-PV1,SS-009096-PV1,Homeless camping or abandoned vehicles on the Denver St close to the corner of Clairemont Dr by the Shell gas station.,6587
-117.1620603,32.73291828,4604426,,,2024/01/29 22:10:00+00,11,Neighborhood Policing,Encampment,,2024/02/09,Closed,32.73291828,-117.1620603,2655 E 3rd St,92103,3,42,Uptown,,Mobile,,SS-000080-PV1,SS-000080-PV1,Van has been parked over 72hrs,6588
-117.1583132,32.7117166,4604435,4601300,,2024/01/29 22:12:00+00,4,Neighborhood Policing,Encampment,,2024/02/02,Closed,32.7117166,-117.1583132,608 Seventh Ave,92101,3,4,Downtown,,Mobile,,SS-000251-PV1,SS-000251-PV1,Encampments,6589
-117.1539203,32.71447646,4604442,4602303,,2024/01/29 22:14:00+00,2,Neighborhood Policing,Encampment,,2024/01/31,Closed,32.71447646,-117.1539203,855 11th Ave,92101,3,4,Downtown,,Mobile,,SS-000349-PV1,SS-000349-PV1,Piles of homeless garbage here for a week,6590
-117.1833982,32.82540447,4604443,,,2024/01/29 22:15:00+00,37,ESD Complaint/Report,Encampment,,2024/03/06,Closed,32.82540447,-117.1833982,5000?5098 Chateau Dr,92117,2,6,Clairemont Mesa,,Mobile,,SS-006992-PV1,SS-006992-PV1,"Couch and other belongings from homeless encampment, current transient activity",6591
-117.1495906,32.71061912,4604451,4601085,,2024/01/29 22:17:00+00,4,Neighborhood Policing,Encampment,,2024/02/02,Closed,32.71061912,-117.1495906,32.71 N 117.15 W,92101,3,4,Downtown,,Mobile,,SS-000420-PV1,SS-000420-PV1,Transient setting up camp asked them to relocate they refuse.,6592
-117.1595143,32.72539666,4604455,4582200,,2024/01/29 22:18:00+00,9,Neighborhood Policing,Encampment,,2024/02/07,Closed,32.72539666,-117.1595143,590 Fir St,92101,3,42,Uptown,,Mobile,,SS-000215-PV1,SS-000215-PV1,Illegal encampment,6593
-117.1578454,32.71367608,4604466,4601019,,2024/01/29 22:22:00+00,4,Neighborhood Policing,Encampment,,2024/02/02,Closed,32.71367608,-117.1578454,732 F St,92101,3,4,Downtown,,Mobile,,SS-010716-PV1,SS-010716-PV1,Encampments,6594
-117.1610239,32.72311178,4604469,4603467,,2024/01/29 22:23:00+00,8,Neighborhood Policing,Encampment,,2024/02/06,Closed,32.72311178,-117.1610239,402 Date St,92101,3,42,Uptown,,Mobile,,SS-008756-PV1,SS-008756-PV1,Encampments to relocate,6595
-117.1503087,32.71060265,4604470,,,2024/01/29 22:24:00+00,4,Neighborhood Policing,Encampment,,2024/02/02,Closed,32.71060265,-117.1503087,32.71 N 117.15 W,92101,3,4,Downtown,,Mobile,,SS-000402-PV1,SS-000402-PV1,TRANSIENT ENCAMPMENTS,6596
-117.1605837,32.722096,4604475,,,2024/01/29 22:25:00+00,4,Neighborhood Policing,Encampment,,2024/02/02,Closed,32.722096,-117.1605837,1614 Fifth Ave,92101,3,4,Downtown,,Mobile,,SS-006771-PV1,SS-006771-PV1,Individual blocking sidewalk,6597
-117.0597912,32.7541229,4604479,4596757,,2024/01/29 22:26:00+00,2,ESD Complaint/Report,Encampment,,2024/01/31,Closed,32.7541229,-117.0597912,6305 University Ave,92115,9,57,Mid-City:Eastern Area,,Mobile,,SS-027118-PV1,SS-027118-PV1,Homeless Encampment,6598
-117.1574203,32.71459281,4604484,,,2024/01/29 22:26:00+00,2,Neighborhood Policing,Encampment,,2024/01/31,Closed,32.71459281,-117.1574203,826?898 Eighth Ave,92101,3,4,Downtown,,Mobile,,SS-000269-PV1,SS-000269-PV1,Encampments,6599
-117.1591466,32.72375682,4604487,,,2024/01/29 22:29:00+00,8,Neighborhood Policing,Encampment,,2024/02/06,Referred,32.72375682,-117.1591466,1752?1778 Sixth Ave,92101,3,1,Balboa Park,,Mobile,This report has been referred to Caltrans San Diego at ct.public.information.d11@dot.ca.gov,SS-000233-PV1,SS-000233-PV1,Illegal encampment,6600
-117.1572457,32.71374368,4604490,,,2024/01/29 22:30:00+00,2,Neighborhood Policing,Encampment,,2024/01/31,Closed,32.71374368,-117.1572457,815 E St,92101,3,4,Downtown,,Mobile,,SS-010717-PV1,SS-010717-PV1,Encampments,6601
-117.167329,32.72817282,4605815,,,2024/01/30 18:19:00+00,10,Neighborhood Policing,Encampment,,2024/02/09,Closed,32.72817282,-117.167329,424 W Ivy St,92101,3,42,Uptown,,Mobile,,SS-029852-PV1,SS-029852-PV1,Homeless living on corner past two nights.,6602
-117.2475177,32.9793235,4608589,,,2024/02/01 00:29:00+00,16,Neighborhood Policing,Encampment,,2024/02/16,Closed,32.9793235,-117.2475177,"15665-15697 San Andres Dr, Del Mar, CA 92014, USA",92014,1,98,Reserve,,Web,,SS-023977,SS-023977,"This motorhome is occupied and lived in my homeless who panhandle by the Petco.  They leave garbage, around the transformer along with human refuse and drugs.  Occasionally seen pass out by the grass as well. They have a dog as well that is incredibly aggressive towards people and other dogs hiking in the preserve behind Gelson?s.  They leave they motorhome parked there for days at a time for nearly 3 years now.",6603
-117.0188667,32.8041608,4610583,,,2024/02/02 17:34:00+00,4,Neighborhood Policing,Encampment,,2024/02/06,Closed,32.8041608,-117.0188667,"8240 Tommy Dr, San Diego, CA 92119, USA",92119,7,20,Navajo,,Web,,SS-026584,SS-026584,Large white Dodge Sprinter 3500 van has been parked here for over 3 weeks and has not moved.  Fairly certain someone is also living in it.  Cobwebs and debris were obvious around the tires until the rain began.,6604
-117.232969,32.74554575,4607110,,,2024/01/31 15:35:00+00,6,Neighborhood Policing,Encampment,,2024/02/06,Closed,32.74554575,-117.232969,2314 Famosa Boulevard,92107,2,30,Peninsula,CLEATOR BILL CP,Mobile,,SS-019951-PV1,SS-019951-PV1,Bill cleator parking lot full of homeless RVs,6605
-117.1591777,32.7161792,4611343,,,2024/02/02 23:44:00+00,1,Neighborhood Policing,Encampment,,2024/02/03,Closed,32.7161792,-117.1591777,1031 Sixth Ave,92101,3,4,Downtown,,Mobile,,SS-000222-PV1,SS-000222-PV1,Female 602 refusing to relocate,6606
-117.1606644,32.72311312,4610585,,,2024/02/02 17:34:00+00,7,ESD Complaint/Report,Encampment,,2024/02/09,Closed,32.72311312,-117.1606644,402 Date St,92101,3,42,Uptown,,Mobile,,SS-008756-PV1,SS-008756-PV1,Don?t mark this case closed just because the city trash people came to pickup the trash left by homeless. 2 weeks ago you marked as case closed when no one came out to move the homeless and only the city trash people came. The homeless r across the street from children?s school and park. There?s a law no homeless near schools or park. They are yelling at night fighting every night and sing drugs.,6607
-117.1013375,32.77993723,4611357,,,2024/02/02 23:52:00+00,4,Neighborhood Policing,Encampment,,2024/02/06,Referred,32.77993723,-117.1013375,Fairmount Ave,92120,7,20,Navajo,,Mobile,This report has been referred to Caltrans San Diego at ct.public.information.d11@dot.ca.gov,SS-002307-PV1,SS-002307-PV1,Homeless encampment,6608
-117.219231,32.81094133,4610661,4594491,,2024/02/02 18:04:00+00,7,Neighborhood Policing,Encampment,,2024/02/09,Referred,32.81094133,-117.219231,"4999 Bella Pacific Row, San Diego, CA 92109, USA",92109,1,27,Pacific Beach,,Web,appropriate department or agency,SS-038507-PV1,,On the rose canyon bikepath under the 5 frwy there are multiple camps with individuals and animals blocking the path and debris in the path.  This is an unsafe condition given the limited light under the frwy on the path making it difficult to see obstructions and navigate opposing cyclists.,6609
-117.1494849,32.71337009,4611361,4610412,,2024/02/02 23:53:00+00,7,ESD Complaint/Report,Encampment,,2024/02/09,Closed,32.71337009,-117.1494849,740 16th St,92101,3,4,Downtown,,Mobile,,SS-000418-PV1,SS-000418-PV1,Homeless Encampment 2/2/2024,6610
-117.0558183,32.76739415,4607114,4601072,,2024/01/31 15:37:00+00,3,Neighborhood Policing,Encampment,,2024/02/03,Closed,32.76739415,-117.0558183,6663 El Cajon Blvd,92115,9,57,Mid-City:Eastern Area,,Mobile,,SS-009965-PV1,SS-009965-PV1,Homeless camp,6611
-117.2534717,32.7471031,4610670,4594956,,2024/02/02 18:08:00+00,21,ESD Complaint/Report,Encampment,,2024/02/23,Closed,32.7471031,-117.2534717,Ocean Beach Pier,92107,2,23,Ocean Beach,,Mobile,,SS-019893-PV1,SS-019893-PV1,Illegal camping under ocean beach pier with active and open illicit drug use,6612
-117.176462,32.7273122,4608597,,,2024/02/01 00:36:00+00,6,Neighborhood Policing,Encampment,,2024/02/06,Referred,32.7273122,-117.176462,The Embarcadero,92101,3,4,Downtown,,Mobile,This report has been referred to Harbor Police ? General at hpdcustomerservice@portofsandiego.org,SS-020073-PV1,SS-020073-PV1,Homeless encampment,6613
-117.1175331,32.76319659,4611373,4610939,,2024/02/03 00:07:00+00,10,ESD Complaint/Report,Encampment,,2024/02/12,Closed,32.76319659,-117.1175331,3491 Adams Ave,92116,9,59,Mid-City:Normal Heights,ADAMS AVENUE CP,Mobile,,SS-001717-PV1,SS-001717-PV1,Homeless continued problem on public property,6614
-117.2345124,32.74837337,4607116,,,2024/01/31 15:37:00+00,0,Neighborhood Policing,Encampment,,2024/01/31,Closed,32.74837337,-117.2345124,32.75 N 117.23 W,92107,2,30,Peninsula,,Mobile,,SS-019928-PV1,SS-019928-PV1,Homeless and trash debris,6615
-117.079887,32.59101927,4605821,,,2024/01/30 18:21:00+00,80,Neighborhood Policing,Encampment,,2024/04/19,Closed,32.59101927,-117.079887,"2501-2699 Faivre St, Chula Vista, CA 91911, USA",92154,8,25,Otay Mesa-Nestor,OTAY VALLEY REGIONAL PARK,GID Field,,,,,6616
-117.1567765,32.71371181,4604494,,,2024/01/29 22:31:00+00,2,Neighborhood Policing,Encampment,,2024/01/31,Closed,32.71371181,-117.1567765,815 E St,92101,3,4,Downtown,,Mobile,,SS-010717-PV1,SS-010717-PV1,Encampments,6617
-117.0815731,32.75512374,4610679,,,2024/02/02 18:10:00+00,3,ESD Complaint/Report,Encampment,,2024/02/05,Closed,32.75512374,-117.0815731,4306 53rd Street,,9,56,Mid-City:City Heights,,Mobile,,,,Homeless hanging clothes and other items along my fence.,6618
-117.1495134,32.71286225,4611379,,,2024/02/03 00:10:00+00,7,ESD Complaint/Report,Encampment,,2024/02/09,Closed,32.71286225,-117.1495134,32.71 N 117.15 W,92101,3,4,Downtown,,Mobile,,SS-000418-PV1,SS-000418-PV1,Encampment on sidewalk,6619
-117.1751054,32.72668911,4608603,,,2024/02/01 00:38:00+00,6,Neighborhood Policing,Encampment,,2024/02/06,Referred,32.72668911,-117.1751054,The Embarcadero,92101,3,4,Downtown,,Mobile,This report has been referred to Harbor Police ? General at hpdcustomerservice@portofsandiego.org,SS-020073-PV1,SS-020073-PV1,Homeless encampment,6620
-117.1549142,32.71823528,4611383,,,2024/02/03 00:15:00+00,6,Neighborhood Policing,Encampment,,2024/02/08,Closed,32.71823528,-117.1549142,1210 11th Ave,92101,3,4,Downtown,,Mobile,,SS-000331-PV1,SS-000331-PV1,Transit refuse to relocate,6621
-117.2395192,32.75266356,4608605,4590545,,2024/02/01 00:40:00+00,315,Parks & Recreation,Encampment,,2024/12/11,Closed,32.75266356,-117.2395192,2333?2381 Sunset Cliffs Blvd,92107,2,17,Mission Bay Park,,Mobile,,,,"Drug addicts actively sing drugs in gazebo, digging through and dumping out trash bins",6622
-117.154855,32.71815256,4611386,4611383,,2024/02/03 00:17:00+00,6,Neighborhood Policing,Encampment,,2024/02/08,Closed,32.71815256,-117.154855,1210 11th Ave,92101,3,4,Downtown,,Mobile,,SS-000331-PV1,SS-000331-PV1,Individuals engaging illegal narcotics and refusing to relocate,6623
-117.1629587,32.72291834,4608624,4599184,,2024/02/01 00:51:00+00,8,ESD Complaint/Report,Encampment,,2024/02/08,Closed,32.72291834,-117.1629587,Second Ave,92101,3,4,Downtown,,Mobile,,SS-000063-PV1,SS-000063-PV1,Homeless encampment near school,6624
-117.1604538,32.70680992,4611390,,,2024/02/03 00:21:00+00,13,ESD Complaint/Report,Encampment,,2024/02/15,Referred,32.70680992,-117.1604538,653 Harbor Drive,92101,3,4,Downtown,,Mobile,This report has been referred to Metropolitan Transit System at customerfeedback@sdmts.com,SS-013026,SS-013026,Homeless tent next to the train tracks at 5th and Harbor junction,6625
-117.1627866,32.71914407,4608658,4602835,,2024/02/01 01:03:00+00,2,Neighborhood Policing,Encampment,,2024/02/02,Closed,32.71914407,-117.1627866,"198 A St, San Diego, CA 92187, USA",92101,3,4,Downtown,,Web,,SS-000057-PV1,SS-000057-PV1,Multiple tents around the parking lot on the corner of Ash and 2nd and 3rd. Occasionally a dog and lost of trash and lots of broken glass from the homeless. Sleeping on side walks and unable to walk at times. Two individuals are drug users and pacing back and forth making it uneasy to walk community dogs. Something needs to be done and this needs cleaned up,6626
-117.1677973,32.7262936,4611400,4584223,,2024/02/03 00:35:00+00,3,ESD Complaint/Report,Encampment,,2024/02/05,Closed,32.7262936,-117.1677973,"2030 State St, San Diego, CA 92101, USA",92101,3,4,Downtown,,Web,,SS-025571,SS-025571,This street is extremely unsafe. Cars with tents. Homeless people and trash line state from grape to Hawthorne. Please kick out the cars that have been there for weeks and make it safe?.,6627
-117.1506188,32.7084798,4608669,,,2024/02/01 01:05:00+00,4,Neighborhood Policing,Encampment,,2024/02/04,Closed,32.7084798,-117.1506188,1490 K St,92101,3,4,Downtown,,Mobile,,SS-014821-PV1,SS-014821-PV1,Homelessness encampments 15th and K. Right in front of the back of the MTS bus station parking and across fro the The Alcove Apartments. I want these people moved. There trash and the homeless people there are disgusting and smell and doing drugs.,6628
-117.0499005,32.54362734,4611403,,,2024/02/03 00:39:00+00,12,ESD Complaint/Report,Encampment,,2024/02/14,Closed,32.54362734,-117.0499005,"200-286 Camino De La Plaza, San Diego, CA 92173, USA",92173,8,33,San Ysidro,,Web,,SS-005728-PV1,SS-005728-PV1,"Homeless are camping behind the bushes, when you drive by there you, are not able to see the encampment. I am requesting as a home owner with 2 little children to please removed these people for behind my house. Yesterday I had to call the non emergency number. As I was putting my children to sleep I could heard people arguing. Yelling at each other. My kids got super scared and were not able to sleep. It is very unfair and very unfortunate that I have to be going thru this. When I called the non emergency police number  no one report to my call. Please help me out. I?m very desperate every night they are constantly arguing and talking very loud in the middle of the night and my children are having a hard time to go to school this is the second report I make please resolve this matter as soon as possible",6629
-117.04791,32.54546069,4608678,4582534,,2024/02/01 01:09:00+00,8,Neighborhood Policing,Encampment,,2024/02/08,Closed,32.54546069,-117.04791,3810?3838 Sipes Ln,92173,8,33,San Ysidro,,Mobile,,SS-030720-PV1,SS-030720-PV1,Abandoned camper. It?s been parked there for a few months now.,6630
-117.1823565,32.75724799,4608684,,,2024/02/01 01:14:00+00,23,ESD Complaint/Report,Encampment,,2024/02/23,Closed,32.75724799,-117.1823565,"2151 Hotel Circle South, San Diego, CA 92108",92108,3,19,Mission Valley,,Mobile,,,,"Homeless encampment in Allen canyon by trail entrance by Hampton inn San Diego. Tent, open flame camp fire and lots of trash littered in canyon.",6631
-117.0590148,32.76629119,4607117,,,2024/01/31 15:37:00+00,3,Neighborhood Policing,Encampment,,2024/02/03,Closed,32.76629119,-117.0590148,6505 El Cajon Blvd,92115,9,57,Mid-City:Eastern Area,,Mobile,,SS-011112-PV1,SS-011112-PV1,Homeless camp,6632
-117.1519808,32.70660154,4610690,,,2024/02/02 18:15:00+00,0,Neighborhood Policing,Encampment,,2024/02/02,Closed,32.70660154,-117.1519808,140 14th St,92101,3,4,Downtown,,Mobile,,SS-000381-PV1,SS-000381-PV1,"Homeless encampment, drug dealing and drug use.",6633
-117.1611503,32.7247864,4605831,,,2024/01/30 18:24:00+00,15,Neighborhood Policing,Encampment,,2024/02/14,Closed,32.7247864,-117.1611503,"1856 Fourth Ave, San Diego, CA 92101, USA",92101,3,42,Uptown,,Web,,SS-000128-PV1,SS-000128-PV1,Men in orange tent have been there for over a week,6634
-117.1565328,32.7140673,4604512,4599240,,2024/01/29 22:36:00+00,2,Neighborhood Policing,Encampment,,2024/01/31,Closed,32.7140673,-117.1565328,Error: There was an error creating the results,92101,3,4,Downtown,,Mobile,,SS-000294-PV1,SS-000294-PV1,Encampments,6635
-117.1572752,32.71546503,4604532,4596291,,2024/01/29 22:42:00+00,3,Neighborhood Policing,Encampment,,2024/02/01,Closed,32.71546503,-117.1572752,815 Broadway,92101,3,4,Downtown,,Mobile,,SS-000268-PV1,SS-000268-PV1,Encampments,6636
-117.0931759,32.75676518,4604542,4599372,,2024/01/29 22:44:00+00,36,ESD Complaint/Report,Encampment,,2024/03/05,Closed,32.75676518,-117.0931759,4334 47th St,92115,9,58,Mid-City:Kensington-Talmadge,,Mobile,,SS-017885-PV1,SS-017885-PV1,Homeless man lives and defecates on the sidewalk across the street from my house. He came onto my property today and stole some kumquat. The laundry mat manager also told me that she has him on camera stealing from them.,6637
-117.1576962,32.71049081,4604547,4597273,,2024/01/29 22:45:00+00,3,Neighborhood Policing,Encampment,,2024/02/01,Closed,32.71049081,-117.1576962,32.71 N 117.16 W,92101,3,4,Downtown,,Mobile,,SS-014284-PV1,SS-014284-PV1,Individuals loitering,6638
-117.1689082,32.7486371,4604556,,,2024/01/29 22:49:00+00,2,Neighborhood Policing,Encampment,,2024/01/31,Closed,32.7486371,-117.1689082,"3940 Dove St, San Diego, CA 92103, USA",92103,3,42,Uptown,,Web,,SS-009410-PV1,SS-009410-PV1,"North side of building, along university. Lots of trash.",6639
-117.1586917,32.74513667,4604569,,,2024/01/29 22:53:00+00,9,ESD Complaint/Report,Encampment,,2024/02/07,Closed,32.74513667,-117.1586917,637 Pennsylvania Ave,92103,3,42,Uptown,,Mobile,,SS-021610-PV1,SS-021610-PV1,Homeless encampment. Shitting on sidewalks. Debris everywhere!,6640
-117.1573181,32.71425741,4604572,4597844,,2024/01/29 22:54:00+00,7,Neighborhood Policing,Encampment,,2024/02/05,Closed,32.71425741,-117.1573181,815 E St,92101,3,4,Downtown,,Mobile,,SS-000269-PV1,SS-000269-PV1,Encampment,6641
-117.1565776,32.7141921,4604578,,,2024/01/29 22:55:00+00,7,Neighborhood Policing,Encampment,,2024/02/05,Closed,32.7141921,-117.1565776,815 E St,92101,3,4,Downtown,,Mobile,,SS-000294-PV1,SS-000294-PV1,Encampment/visible illegal drug use,6642
-117.1607926,32.7231942,4604582,,,2024/01/29 22:56:00+00,9,ESD Complaint/Report,Encampment,,2024/02/07,Closed,32.7231942,-117.1607926,"402 Date St, San Diego, CA 92101",92101,3,42,Uptown,,Web,,,,"Trash covering the sidewalk, and close to the freeway entrance.",6643
